date,semester,rank,country,acronym,total.points,previous.points,diff.points
2011,1,136,indonesia,IDN,183.0,195.0,-12.0
2011,1,137,turkmenistan,TKM,176.0,147.0,29.0
2011,1,138,ethiopia,ETH,170.0,170.0,0.0
2011,1,139,namibia,NAM,168.0,117.0,51.0
2011,1,140,puerto rico,PUR,167.0,167.0,0.0
2011,1,141,tajikistan,TJK,166.0,180.0,-14.0
2011,1,142,vietnam,VIE,164.0,160.0,4.0
2011,1,142,burundi,BDI,164.0,164.0,0.0
2011,1,144,malaysia,MAS,156.0,147.0,9.0
2011,1,144,barbados,BRB,156.0,156.0,0.0
2011,1,146,bangladesh,BAN,148.0,81.0,67.0
2011,1,147,belize,BLZ,146.0,112.0,34.0
2011,1,148,us virgin islands,VIR,144.0,12.0,132.0
2011,1,149,madagascar,MAD,143.0,166.0,-23.0
2011,1,150,guinea-bissau,GNB,142.0,142.0,0.0
2011,1,151,bahamas,BAH,141.0,9.0,132.0
2011,1,152,india,IND,135.0,137.0,-2.0
2011,1,153,hong kong,HKG,133.0,141.0,-8.0
2011,1,154,equatorial guinea,EQG,131.0,131.0,0.0
2011,1,155,fiji,FIJ,129.0,103.0,26.0
2011,1,156,curacao,CUW,128.0,128.0,0.0
2011,1,157,chad,CHA,127.0,123.0,4.0
2011,1,158,lebanon,LIB,119.0,55.0,64.0
2011,1,159,maldives,MDV,116.0,127.0,-11.0
2011,1,160,st. vincent / grenadines,VIN,112.0,112.0,0.0
2011,1,161,philippines,PHI,108.0,96.0,12.0
2011,1,162,mongolia,MNG,106.0,41.0,65.0
2011,1,163,new caledonia,NCL,104.0,97.0,7.0
2011,1,164,myanmar,MYA,99.0,72.0,27.0
2011,1,165,chinese taipei,TPE,97.0,78.0,19.0
2011,1,166,palestine,PLE,96.0,72.0,24.0
2011,1,167,aruba,ARU,95.0,7.0,88.0
2011,1,168,swaziland,SWZ,93.0,101.0,-8.0
2011,1,168,vanuatu,VAN,93.0,64.0,29.0
2011,1,170,pakistan,PAK,92.0,70.0,22.0
2011,1,171,cayman islands,CAY,90.0,90.0,0.0
2011,1,172,malta,MLT,83.0,83.0,0.0
2011,1,173,cambodia,CAM,82.0,58.0,24.0
2011,1,174,comoros,COM,80.0,80.0,0.0
2011,1,175,sri lanka,SRI,79.0,69.0,10.0
2011,1,177,nicaragua,NCA,75.0,83.0,-8.0
2011,1,176,laos,LAO,76.0,58.0,18.0
2011,1,179,kyrgyz republic,KGZ,72.0,70.0,2.0
2011,1,178,afghanistan,AFG,73.0,76.0,-3.0
2011,1,180,solomon islands,SOL,70.0,40.0,30.0
2011,1,181,tahiti,TAH,57.0,57.0,0.0
2011,1,182,st. lucia,LCA,54.0,31.0,23.0
2011,1,183,lesotho,LES,44.0,47.0,-3.0
2011,1,184,bermuda,BER,40.0,40.0,0.0
2011,1,185,british virgin islands,VGB,38.0,38.0,0.0
2011,1,186,mauritania,MTN,32.0,32.0,0.0
2011,1,187,eritrea,ERI,29.0,29.0,0.0
2011,1,188,samoa,SAM,26.0,26.0,0.0
2011,1,189,macau,MAC,25.0,32.0,-7.0
2011,1,190,somalia,SOM,23.0,23.0,0.0
2011,1,191,tonga,TGA,15.0,15.0,0.0
2011,1,192,turks and caicos islands,TCA,13.0,13.0,0.0
2011,1,193,djibouti,DJI,12.0,12.0,0.0
2011,1,194,mauritius,MRI,10.0,17.0,-7.0
2011,1,194,guam,GUM,10.0,10.0,0.0
2011,1,194,cook islands,COK,10.0,10.0,0.0
2011,1,197,brunei darussalam,BRU,9.0,9.0,0.0
2011,1,198,anguilla,AIA,7.0,9.0,-2.0
2011,1,198,seychelles,SEY,7.0,15.0,-8.0
2011,1,200,bhutan,BHU,6.0,6.0,0.0
2011,1,201,timor-leste,TLS,3.0,3.0,0.0
2011,1,202,andorra,AND,0.0,0.0,0.0
2011,1,202,san marino,SMR,0.0,0.0,0.0
2011,1,202,american samoa,ASA,0.0,0.0,0.0
2011,1,202,montserrat,MSR,0.0,0.0,0.0
2011,1,202,papua new guinea,PNG,0.0,0.0,0.0
2011,1,202,sao tome e principe,STP,0.0,0.0,0.0
2010,2,2,netherlands,NED,1723.0,1718.0,5.0
2010,2,3,germany,GER,1485.0,1489.0,-4.0
2010,2,4,brazil,BRA,1446.0,1493.0,-47.0
2010,2,5,argentina,ARG,1338.0,1353.0,-15.0
2010,2,6,england,ENG,1195.0,1250.0,-55.0
2010,2,7,uruguay,URU,1153.0,1174.0,-21.0
2010,2,8,portugal,POR,1090.0,1102.0,-12.0
2010,2,9,egypt,EGY,1078.0,1047.0,31.0
2010,2,10,croatia,CRO,1075.0,1098.0,-23.0
2010,2,11,greece,GRE,1016.0,1043.0,-27.0
2010,2,12,norway,NOR,995.0,1004.0,-9.0
2010,2,13,russia,RUS,982.0,1003.0,-21.0
2010,2,14,italy,ITA,965.0,995.0,-30.0
2010,2,15,chile,CHI,950.0,929.0,21.0
2010,2,16,ghana,GHA,908.0,903.0,5.0
2010,2,17,slovenia,SVN,896.0,958.0,-62.0
2010,2,18,usa,USA,867.0,847.0,20.0
2010,2,18,france,FRA,867.0,852.0,15.0
2010,2,20,slovakia,SVK,854.0,866.0,-12.0
2010,2,21,côte d'ivoire,CIV,846.0,857.0,-11.0
2010,2,22,switzerland,SUI,840.0,852.0,-12.0
2010,2,23,serbia,SRB,837.0,828.0,9.0
2010,2,24,paraguay,PAR,832.0,850.0,-18.0
2010,2,25,montenegro,MNE,824.0,827.0,-3.0
2010,2,26,australia,AUS,816.0,853.0,-37.0
2010,2,27,mexico,MEX,795.0,790.0,5.0
2010,2,28,denmark,DEN,790.0,812.0,-22.0
2010,2,29,japan,JPN,776.0,781.0,-5.0
2010,2,30,czech republic,CZE,751.0,756.0,-5.0
2010,2,31,turkey,TUR,741.0,788.0,-47.0
2010,2,32,nigeria,NGA,725.0,711.0,14.0
2010,2,33,sweden,SWE,712.0,703.0,9.0
2010,2,34,ukraine,UKR,702.0,698.0,4.0
2010,2,35,algeria,ALG,687.0,706.0,-19.0
2010,2,36,republic of ireland,IRL,681.0,730.0,-49.0
2010,2,37,cameroon,CMR,670.0,656.0,14.0
2010,2,38,belarus,BLR,660.0,648.0,12.0
2010,2,39,gabon,GAB,648.0,673.0,-25.0
2010,2,40,korea republic,KOR,647.0,653.0,-6.0
2010,2,41,burkina faso,BFA,644.0,630.0,14.0
2010,2,42,hungary,HUN,632.0,615.0,17.0
2010,2,43,northern ireland,NIR,615.0,627.0,-12.0
2010,2,44,bosnia and herzegovina,BIH,582.0,542.0,40.0
2010,2,45,tunisia,TUN,578.0,600.0,-22.0
2010,2,46,guinea,GUI,569.0,575.0,-6.0
2010,2,46,austria,AUT,569.0,572.0,-3.0
2010,2,48,colombia,COL,558.0,575.0,-17.0
2010,2,49,bulgaria,BUL,555.0,597.0,-42.0
2010,2,50,israel,ISR,551.0,535.0,16.0
2010,2,51,south africa,RSA,550.0,562.0,-12.0
2010,2,52,scotland,SCO,542.0,537.0,5.0
2010,2,53,botswana,BOT,535.0,470.0,65.0
2010,2,53,ecuador,ECU,535.0,498.0,37.0
2010,2,55,lithuania,LTU,532.0,576.0,-44.0
2010,2,56,romania,ROU,531.0,538.0,-7.0
2010,2,57,belgium,BEL,526.0,494.0,32.0
2010,2,58,jamaica,JAM,522.0,413.0,109.0
2010,2,59,honduras,HON,516.0,522.0,-6.0
2010,2,60,armenia,ARM,515.0,517.0,-2.0
2010,2,60,venezuela,VEN,515.0,527.0,-12.0
2010,2,62,cuba,CUB,512.0,353.0,159.0
2010,2,63,new zealand,NZL,506.0,517.0,-11.0
2010,2,64,panama,PAN,501.0,480.0,21.0
2010,2,65,albania,ALB,497.0,520.0,-23.0
2010,2,66,ir iran,IRN,496.0,480.0,16.0
2010,2,67,mali,MLI,488.0,480.0,8.0
2010,2,68,peru,PER,486.0,538.0,-52.0
2010,2,69,costa rica,CRC,467.0,490.0,-23.0
2010,2,70,senegal,SEN,464.0,443.0,21.0
2010,2,71,benin,BEN,462.0,449.0,13.0
2010,2,72,libya,LBY,451.0,414.0,37.0
2010,2,73,poland,POL,449.0,452.0,-3.0
2010,2,73,georgia,GEO,449.0,422.0,27.0
2010,2,75,cape verde islands,CPV,444.0,408.0,36.0
2010,2,76,fyr macedonia,MKD,441.0,439.0,2.0
2010,2,76,zambia,ZAM,441.0,457.0,-16.0
2010,2,78,latvia,LVA,440.0,446.0,-6.0
2010,2,79,morocco,MAR,437.0,415.0,22.0
2010,2,80,saudi arabia,KSA,429.0,462.0,-33.0
2010,2,80,uganda,UGA,429.0,457.0,-28.0
2010,2,82,estonia,EST,426.0,445.0,-19.0
2010,2,83,finland,FIN,419.0,389.0,30.0
2010,2,84,moldova,MDA,411.0,405.0,6.0
2010,2,84,canada,CAN,411.0,403.0,8.0
2010,2,86,malawi,MWI,396.0,423.0,-27.0
2010,2,87,china pr,CHN,389.0,382.0,7.0
2010,2,88,angola,ANG,378.0,370.0,8.0
2010,2,89,trinidad and tobago,TRI,373.0,422.0,-49.0
2010,2,90,haiti,HAI,367.0,335.0,32.0
2010,2,90,cyprus,CYP,367.0,369.0,-2.0
2010,2,92,bahrain,BHR,351.0,389.0,-38.0
2010,2,93,grenada,GRN,349.0,375.0,-26.0
2010,2,93,niger,NIG,349.0,324.0,25.0
2010,2,95,mozambique,MOZ,346.0,339.0,7.0
2010,2,96,bolivia,BOL,344.0,337.0,7.0
2010,2,97,azerbaijan,AZE,343.0,381.0,-38.0
2010,2,98,oman,OMA,329.0,341.0,-12.0
2010,2,99,iraq,IRQ,325.0,339.0,-14.0
2010,2,99,gambia,GAM,325.0,323.0,2.0
2010,2,101,kuwait,KUW,317.0,316.0,1.0
2010,2,102,togo,TOG,313.0,299.0,14.0
2010,2,103,jordan,JOR,305.0,352.0,-47.0
2010,2,104,united arab emirates,UAE,301.0,318.0,-17.0
2010,2,105,antigua and barbuda,ATG,299.0,253.0,46.0
2010,2,106,syria,SYR,296.0,282.0,14.0
2010,2,107,korea dpr,PRK,292.0,299.0,-7.0
2010,2,108,guyana,GUY,275.0,392.0,-117.0
2010,2,108,uzbekistan,UZB,275.0,303.0,-28.0
2010,2,110,central african republic,CTA,263.0,263.0,0.0
2010,2,111,iceland,ISL,261.0,275.0,-14.0
2010,2,111,wales,WAL,261.0,273.0,-12.0
2010,2,111,qatar,QAT,261.0,259.0,2.0
2010,2,114,suriname,SUR,257.0,231.0,26.0
2010,2,115,tanzania,TAN,256.0,225.0,31.0
2010,2,116,el salvador,SLV,251.0,247.0,4.0
2010,2,117,guatemala,GUA,247.0,217.0,30.0
2010,2,118,zimbabwe,ZIM,246.0,246.0,0.0
2010,2,119,kenya,KEN,240.0,251.0,-11.0
2010,2,120,st. kitts and nevis,SKN,239.0,230.0,9.0
2010,2,120,thailand,THA,239.0,254.0,-15.0
2010,2,120,congo,CGO,239.0,239.0,0.0
2010,2,123,ethiopia,ETH,231.0,178.0,53.0
2010,2,124,sierra leone,SLE,224.0,219.0,5.0
2010,2,125,yemen,YEM,213.0,231.0,-18.0
2010,2,126,indonesia,IDN,212.0,172.0,40.0
2010,2,127,burundi,BDI,202.0,171.0,31.0
2010,2,128,dominica,DMA,196.0,201.0,-5.0
2010,2,129,congo dr,COD,190.0,196.0,-6.0
2010,2,130,barbados,BRB,187.0,235.0,-48.0
2010,2,131,rwanda,RWA,185.0,215.0,-30.0
2010,2,132,puerto rico,PUR,184.0,184.0,0.0
2010,2,133,luxembourg,LUX,180.0,175.0,5.0
2010,2,134,turkmenistan,TKM,173.0,173.0,0.0
2010,2,135,faroe islands,FRO,171.0,178.0,-7.0
2010,2,136,vietnam,VIE,167.0,157.0,10.0
2010,2,138,namibia,NAM,154.0,154.0,0.0
2010,2,137,kazakhstan,KAZ,155.0,170.0,-15.0
2010,2,139,singapore,SGP,149.0,168.0,-19.0
2010,2,140,chad,CHA,147.0,126.0,21.0
2010,2,141,st. vincent / grenadines,VIN,132.0,157.0,-25.0
2010,2,141,india,IND,132.0,145.0,-13.0
2010,2,143,malaysia,MAS,128.0,112.0,16.0
2010,2,144,tajikistan,TJK,126.0,121.0,5.0
2010,2,145,hong kong,HKG,125.0,128.0,-3.0
2010,2,146,guinea-bissau,GNB,121.0,125.0,-4.0
2010,2,147,liechtenstein,LIE,116.0,91.0,25.0
2010,2,148,philippines,PHI,109.0,110.0,-1.0
2010,2,148,myanmar,MYA,109.0,133.0,-24.0
2010,2,150,netherlands antilles,ANT,107.0,107.0,0.0
2010,2,151,fiji,FIJ,103.0,144.0,-41.0
2010,2,152,chinese taipei,TPE,102.0,102.0,0.0
2010,2,153,lebanon,LIB,92.0,94.0,-2.0
2010,2,154,madagascar,MAD,91.0,91.0,0.0
2010,2,155,new caledonia,NCL,89.0,101.0,-12.0
2010,2,156,cayman islands,CAY,88.0,88.0,0.0
2010,2,157,nicaragua,NCA,86.0,86.0,0.0
2010,2,158,bangladesh,BAN,84.0,109.0,-25.0
2010,2,159,swaziland,SWZ,82.0,81.0,1.0
2010,2,159,liberia,LBR,82.0,82.0,0.0
2010,2,161,maldives,MDV,81.0,127.0,-46.0
2010,2,162,sri lanka,SRI,79.0,107.0,-28.0
2010,2,163,malta,MLT,76.0,77.0,-1.0
2010,2,164,equatorial guinea,EQG,72.0,79.0,-7.0
2010,2,165,cambodia,CAM,68.0,73.0,-5.0
2010,2,166,vanuatu,VAN,67.0,64.0,3.0
2010,2,167,dominican republic,DOM,66.0,85.0,-19.0
2010,2,168,laos,LAO,64.0,70.0,-6.0
2010,2,169,lesotho,LES,62.0,62.0,0.0
2010,2,170,pakistan,PAK,56.0,79.0,-23.0
2010,2,171,nepal,NEP,54.0,84.0,-30.0
2010,2,171,belize,BLZ,54.0,54.0,0.0
2010,2,173,kyrgyz republic,KGZ,50.0,50.0,0.0
2010,2,174,bermuda,BER,49.0,63.0,-14.0
2010,2,175,british virgin islands,VGB,41.0,41.0,0.0
2010,2,176,solomon islands,SOL,40.0,40.0,0.0
2010,2,176,eritrea,ERI,40.0,81.0,-41.0
2010,2,176,palestine,PLE,40.0,40.0,0.0
2010,2,179,mauritania,MTN,38.0,38.0,0.0
2010,2,180,st. lucia,LCA,37.0,37.0,0.0
2010,2,181,mongolia,MNG,32.0,32.0,0.0
2010,2,181,somalia,SOM,32.0,39.0,-7.0
2010,2,183,tahiti,TAH,31.0,31.0,0.0
2010,2,184,samoa,SAM,26.0,26.0,0.0
2010,2,185,comoros,COM,24.0,24.0,0.0
2010,2,186,turks and caicos islands,TCA,19.0,19.0,0.0
2010,2,187,cook islands,COK,17.0,17.0,0.0
2010,2,187,guam,GUM,17.0,17.0,0.0
2010,2,187,tonga,TGA,17.0,17.0,0.0
2010,2,190,djibouti,DJI,16.0,20.0,-4.0
2010,2,190,mauritius,MRI,16.0,16.0,0.0
2010,2,192,macau,MAC,14.0,12.0,2.0
2010,2,193,bahamas,BAH,13.0,13.0,0.0
2010,2,194,afghanistan,AFG,10.0,10.0,0.0
2010,2,194,seychelles,SEY,10.0,10.0,0.0
2010,2,196,bhutan,BHU,9.0,9.0,0.0
2010,2,196,brunei darussalam,BRU,9.0,9.0,0.0
2010,2,198,aruba,ARU,7.0,7.0,0.0
2010,2,199,us virgin islands,VIR,5.0,5.0,0.0
2010,2,200,timor-leste,TLS,3.0,3.0,0.0
2010,2,201,andorra,AND,2.0,2.0,0.0
2010,2,202,papua new guinea,PNG,0.0,0.0,0.0
2010,2,202,anguilla,AIA,0.0,0.0,0.0
2010,2,202,american samoa,ASA,0.0,0.0,0.0
2010,2,202,san marino,SMR,0.0,0.0,0.0
2010,2,202,montserrat,MSR,0.0,0.0,0.0
2010,2,202,sao tome e principe,STP,0.0,0.0,0.0
2010,1,1,spain,ESP,1883.0,1565.0,318.0
2010,1,2,netherlands,NED,1659.0,1231.0,428.0
2010,1,3,brazil,BRA,1536.0,1611.0,-75.0
2010,1,4,germany,GER,1464.0,1082.0,382.0
2010,1,5,argentina,ARG,1289.0,1076.0,213.0
2010,1,6,uruguay,URU,1152.0,899.0,253.0
2010,1,7,england,ENG,1125.0,1068.0,57.0
2010,1,8,portugal,POR,1062.0,1249.0,-187.0
2010,1,9,egypt,EGY,1053.0,967.0,86.0
2010,1,10,chile,CHI,988.0,888.0,100.0
2010,1,11,italy,ITA,982.0,1184.0,-202.0
2010,1,12,greece,GRE,975.0,964.0,11.0
2010,1,13,usa,USA,969.0,957.0,12.0
2010,1,13,serbia,SRB,969.0,947.0,22.0
2010,1,15,croatia,CRO,968.0,1041.0,-73.0
2010,1,16,paraguay,PAR,961.0,820.0,141.0
2010,1,17,russia,RUS,956.0,1015.0,-59.0
2010,1,18,switzerland,SUI,940.0,866.0,74.0
2010,1,19,slovenia,SVN,917.0,860.0,57.0
2010,1,20,australia,AUS,911.0,886.0,25.0
2010,1,21,france,FRA,890.0,1044.0,-154.0
2010,1,22,norway,NOR,878.0,882.0,-4.0
2010,1,23,ghana,GHA,874.0,800.0,74.0
2010,1,24,mexico,MEX,872.0,895.0,-23.0
2010,1,25,ukraine,UKR,870.0,875.0,-5.0
2010,1,26,côte d'ivoire,CIV,843.0,856.0,-13.0
2010,1,27,slovakia,SVK,829.0,777.0,52.0
2010,1,28,turkey,TUR,810.0,830.0,-20.0
2010,1,29,denmark,DEN,785.0,767.0,18.0
2010,1,30,nigeria,NGA,773.0,883.0,-110.0
2010,1,31,czech republic,CZE,769.0,793.0,-24.0
2010,1,32,japan,JPN,768.0,682.0,86.0
2010,1,33,algeria,ALG,759.0,821.0,-62.0
2010,1,34,gabon,GAB,755.0,700.0,55.0
2010,1,35,sweden,SWE,747.0,761.0,-14.0
2010,1,36,republic of ireland,IRL,734.0,709.0,25.0
2010,1,37,israel,ISR,733.0,857.0,-124.0
2010,1,38,peru,PER,726.0,578.0,148.0
2010,1,39,colombia,COL,725.0,776.0,-51.0
2010,1,40,cameroon,CMR,710.0,887.0,-177.0
2010,1,41,scotland,SCO,699.0,699.0,0.0
2010,1,42,romania,ROU,697.0,853.0,-156.0
2010,1,43,bulgaria,BUL,672.0,711.0,-39.0
2010,1,44,korea republic,KOR,660.0,632.0,28.0
2010,1,45,burkina faso,BFA,646.0,611.0,35.0
2010,1,46,honduras,HON,644.0,734.0,-90.0
2010,1,47,venezuela,VEN,592.0,608.0,-16.0
2010,1,48,belgium,BEL,589.0,541.0,48.0
2010,1,49,costa rica,CRC,584.0,710.0,-126.0
2010,1,50,latvia,LVA,579.0,652.0,-73.0
2010,1,51,finland,FIN,576.0,584.0,-8.0
2010,1,52,lithuania,LTU,571.0,608.0,-37.0
2010,1,53,bolivia,BOL,570.0,499.0,71.0
2010,1,54,new zealand,NZL,557.0,410.0,147.0
2010,1,55,mali,MLI,548.0,575.0,-27.0
2010,1,56,poland,POL,547.0,561.0,-14.0
2010,1,57,bosnia and herzegovina,BIH,546.0,604.0,-58.0
2010,1,58,ecuador,ECU,545.0,694.0,-149.0
2010,1,59,northern ireland,NIR,540.0,566.0,-26.0
2010,1,60,austria,AUT,536.0,479.0,57.0
2010,1,61,benin,BEN,535.0,531.0,4.0
2010,1,62,hungary,HUN,534.0,565.0,-31.0
2010,1,63,cyprus,CYP,523.0,486.0,37.0
2010,1,64,ir iran,IRN,522.0,521.0,1.0
2010,1,65,tunisia,TUN,519.0,574.0,-55.0
2010,1,66,fyr macedonia,MKD,504.0,521.0,-17.0
2010,1,66,south africa,RSA,504.0,392.0,112.0
2010,1,68,saudi arabia,KSA,471.0,498.0,-27.0
2010,1,69,bahrain,BHR,460.0,475.0,-15.0
2010,1,70,uganda,UGA,457.0,440.0,17.0
2010,1,71,albania,ALB,455.0,406.0,49.0
2010,1,72,montenegro,MNE,448.0,500.0,-52.0
2010,1,73,zambia,ZAM,446.0,456.0,-10.0
2010,1,74,malawi,MWI,425.0,382.0,43.0
2010,1,75,togo,TOG,421.0,418.0,3.0
2010,1,76,trinidad and tobago,TRI,405.0,353.0,52.0
2010,1,77,belarus,BLR,403.0,397.0,6.0
2010,1,78,china pr,CHN,393.0,387.0,6.0
2010,1,79,iceland,ISL,385.0,367.0,18.0
2010,1,80,mozambique,MOZ,377.0,383.0,-6.0
2010,1,81,oman,OMA,374.0,362.0,12.0
2010,1,82,morocco,MAR,371.0,463.0,-92.0
2010,1,83,jamaica,JAM,368.0,399.0,-31.0
2010,1,84,wales,WAL,366.0,415.0,-49.0
2010,1,85,kuwait,KUW,365.0,350.0,15.0
2010,1,86,angola,ANG,356.0,379.0,-23.0
2010,1,87,uzbekistan,UZB,352.0,354.0,-2.0
2010,1,88,united arab emirates,UAE,351.0,310.0,41.0
2010,1,89,moldova,MDA,350.0,378.0,-28.0
2010,1,90,el salvador,SLV,343.0,452.0,-109.0
2010,1,91,senegal,SEN,338.0,422.0,-84.0
2010,1,92,syria,SYR,334.0,343.0,-9.0
2010,1,93,botswana,BOT,331.0,236.0,95.0
2010,1,94,panama,PAN,323.0,434.0,-111.0
2010,1,95,estonia,EST,321.0,320.0,1.0
2010,1,96,armenia,ARM,318.0,311.0,7.0
2010,1,96,libya,LBY,318.0,309.0,9.0
2010,1,98,qatar,QAT,300.0,351.0,-51.0
2010,1,98,jordan,JOR,300.0,300.0,0.0
2010,1,100,canada,CAN,295.0,516.0,-221.0
2010,1,101,guinea,GUI,286.0,381.0,-95.0
2010,1,102,gambia,GAM,285.0,361.0,-76.0
2010,1,103,korea dpr,PRK,284.0,285.0,-1.0
2010,1,104,iraq,IRQ,276.0,405.0,-129.0
2010,1,105,thailand,THA,273.0,276.0,-3.0
2010,1,106,azerbaijan,AZE,266.0,259.0,7.0
2010,1,107,congo,CGO,263.0,308.0,-45.0
2010,1,108,cape verde islands,CPV,261.0,241.0,20.0
2010,1,109,yemen,YEM,248.0,248.0,0.0
2010,1,110,zimbabwe,ZIM,238.0,258.0,-20.0
2010,1,111,georgia,GEO,237.0,217.0,20.0
2010,1,112,tanzania,TAN,235.0,261.0,-26.0
2010,1,113,rwanda,RWA,233.0,269.0,-36.0
2010,1,114,cuba,CUB,215.0,194.0,21.0
2010,1,115,kenya,KEN,210.0,243.0,-33.0
2010,1,116,luxembourg,LUX,209.0,193.0,16.0
2010,1,117,faroe islands,FRO,206.0,196.0,10.0
2010,1,118,guatemala,GUA,204.0,241.0,-37.0
2010,1,119,guyana,GUY,203.0,205.0,-2.0
2010,1,119,namibia,NAM,203.0,251.0,-48.0
2010,1,121,singapore,SGP,198.0,193.0,5.0
2010,1,122,suriname,SUR,187.0,153.0,34.0
2010,1,123,congo dr,COD,185.0,215.0,-30.0
2010,1,123,chad,CHA,185.0,128.0,57.0
2010,1,125,kazakhstan,KAZ,184.0,183.0,1.0
2010,1,126,vietnam,VIE,179.0,231.0,-52.0
2010,1,127,barbados,BRB,174.0,155.0,19.0
2010,1,128,antigua and barbuda,ATG,168.0,218.0,-50.0
2010,1,129,haiti,HAI,167.0,362.0,-195.0
2010,1,129,fiji,FIJ,167.0,167.0,0.0
2010,1,131,india,IND,160.0,163.0,-3.0
2010,1,132,grenada,GRN,158.0,198.0,-40.0
2010,1,133,swaziland,SWZ,155.0,171.0,-16.0
2010,1,134,hong kong,HKG,152.0,150.0,2.0
2010,1,135,turkmenistan,TKM,150.0,151.0,-1.0
2010,1,136,tajikistan,TJK,144.0,155.0,-11.0
2010,1,137,indonesia,IDN,141.0,153.0,-12.0
2010,1,138,sierra leone,SLE,130.0,181.0,-51.0
2010,1,139,liechtenstein,LIE,126.0,117.0,9.0
2010,1,140,burundi,BDI,125.0,127.0,-2.0
2010,1,141,malaysia,MAS,124.0,123.0,1.0
2010,1,142,myanmar,MYA,122.0,122.0,0.0
2010,1,143,madagascar,MAD,121.0,121.0,0.0
2010,1,144,maldives,MDV,117.0,129.0,-12.0
2010,1,145,ethiopia,ETH,115.0,200.0,-85.0
2010,1,146,niger,NIG,110.0,92.0,18.0
2010,1,146,st. kitts and nevis,SKN,110.0,113.0,-3.0
2010,1,146,equatorial guinea,EQG,110.0,142.0,-32.0
2010,1,149,netherlands antilles,ANT,108.0,103.0,5.0
2010,1,150,lebanon,LIB,106.0,98.0,8.0
2010,1,151,malta,MLT,105.0,100.0,5.0
2010,1,152,bangladesh,BAN,104.0,100.0,4.0
2010,1,153,lesotho,LES,101.0,109.0,-8.0
2010,1,154,sri lanka,SRI,96.0,99.0,-3.0
2010,1,155,nepal,NEP,94.0,96.0,-2.0
2010,1,155,liberia,LBR,94.0,114.0,-20.0
2010,1,157,eritrea,ERI,92.0,101.0,-9.0
2010,1,158,bermuda,BER,91.0,160.0,-69.0
2010,1,159,st. vincent / grenadines,VIN,87.0,91.0,-4.0
2010,1,160,nicaragua,NCA,86.0,101.0,-15.0
2010,1,161,new caledonia,NCL,82.0,126.0,-44.0
2010,1,162,pakistan,PAK,75.0,78.0,-3.0
2010,1,162,vanuatu,VAN,75.0,108.0,-33.0
2010,1,164,kyrgyz republic,KGZ,74.0,74.0,0.0
2010,1,165,chinese taipei,TPE,69.0,75.0,-6.0
2010,1,166,philippines,PHI,67.0,67.0,0.0
2010,1,167,mauritania,MTN,62.0,81.0,-19.0
2010,1,168,solomon islands,SOL,60.0,60.0,0.0
2010,1,169,puerto rico,PUR,52.0,76.0,-24.0
2010,1,170,palestine,PLE,48.0,39.0,9.0
2010,1,171,comoros,COM,43.0,43.0,0.0
2010,1,172,somalia,SOM,39.0,39.0,0.0
2010,1,172,laos,LAO,39.0,39.0,0.0
2010,1,172,cayman islands,CAY,39.0,39.0,0.0
2010,1,175,samoa,SAM,38.0,38.0,0.0
2010,1,176,mauritius,MRI,37.0,40.0,-3.0
2010,1,176,seychelles,SEY,37.0,37.0,0.0
2010,1,178,bahamas,BAH,34.0,34.0,0.0
2010,1,179,dominica,DMA,33.0,33.0,0.0
2010,1,179,cambodia,CAM,33.0,30.0,3.0
2010,1,181,turks and caicos islands,TCA,32.0,32.0,0.0
2010,1,181,mongolia,MNG,32.0,36.0,-4.0
2010,1,181,belize,BLZ,32.0,36.0,-4.0
2010,1,184,dominican republic,DOM,26.0,26.0,0.0
2010,1,185,tonga,TGA,23.0,28.0,-5.0
2010,1,186,brunei darussalam,BRU,21.0,21.0,0.0
2010,1,187,st. lucia,LCA,19.0,19.0,0.0
2010,1,187,tahiti,TAH,19.0,19.0,0.0
2010,1,187,guinea-bissau,GNB,19.0,19.0,0.0
2010,1,190,djibouti,DJI,18.0,23.0,-5.0
2010,1,190,british virgin islands,VGB,18.0,18.0,0.0
2010,1,192,afghanistan,AFG,17.0,21.0,-4.0
2010,1,192,cook islands,COK,17.0,34.0,-17.0
2010,1,192,guam,GUM,17.0,17.0,0.0
2010,1,195,macau,MAC,12.0,14.0,-2.0
2010,1,196,aruba,ARU,11.0,11.0,0.0
2010,1,197,bhutan,BHU,9.0,15.0,-6.0
2010,1,198,us virgin islands,VIR,5.0,5.0,0.0
2010,1,199,timor-leste,TLS,4.0,4.0,0.0
2010,1,200,andorra,AND,2.0,2.0,0.0
2010,1,201,san marino,SMR,0.0,0.0,0.0
2010,1,201,montserrat,MSR,0.0,0.0,0.0
2010,1,201,central african republic,CTA,0.0,0.0,0.0
2010,1,201,american samoa,ASA,0.0,0.0,0.0
2010,1,201,papua new guinea,PNG,0.0,0.0,0.0
2010,1,201,anguilla,AIA,0.0,0.0,0.0
2010,1,201,sao tome e principe,STP,0.0,0.0,0.0
2009,2,2,brazil,BRA,1568.0,1592.0,-24.0
2009,2,3,netherlands,NED,1288.0,1279.0,9.0
2009,2,4,italy,ITA,1209.0,1215.0,-6.0
2009,2,5,portugal,POR,1176.0,1181.0,-5.0
2009,2,6,germany,GER,1173.0,1170.0,3.0
2009,2,7,france,FRA,1117.0,1122.0,-5.0
2009,2,8,argentina,ARG,1085.0,1085.0,0.0
